year	locale	beforeMonth	month	beforeDay	day	hour	ymdt	duration	unknown	longitude	latitude	elevation	relativeAltitude	continentCode	countryCode	area	locationFlags	miscellaneousFlags	typeOfUfoCraftFlags	aliensMonstersFlags	apparentUfoOccupantActivitiesFlags	placesVisitedAndThingsAffectedFlags	evidenceAndSpecialEffectsFlags	miscellaneousDetailsFlags	description	location	title	ref	refIndex	strangeness	credibility
1993	3	0	6	1	24	134	255	5	0	2.4999999999975	50.699999999949306	50	999	3	1	ENG	71	4	9	128	0	0	0	0	"PLEA FOR WITNESSES
NFD"	MAIDEN CASTLE,DORSET	SPHERES/LITE HOVER OVR VILLAGE	60	38	4	6
1993	2	0	6	0	25	125	255	1	0	-5.3555555555502	43.666666666623	-99	999	3	5	BDR	67	0	1	128	0	0	0	8	"BLK DISK N>>S
3000'alt
Rpt'd to police+ATCs/AIX."	ROGNES,FR	Pvt.PILOT AT HOME	226	16	7	7
1993	2	0	6	1	26	0	253	1	0	0.1333333333332	50.933333333282405	-99	999	3	1	ENG	195	134	56	128	2	0	1	0	"MANY OBS
"WANTS TO BE SEEN"
FOTO"	BURGESS HILL,W.SUSSEX	SVRL NLTS+FBLS TO SEPT7	60	36	4	11
1993	3	0	6	1	26	27	255	6	0	121.6888888887672	39.3666666666273	28	999	0	2	CLF	67	4	1	128	1	0	1	0	"6min VIDEO TAKEN
MNVRS TILL DAWN"	GRIDLEY,CA	ROUND UFO/RECT WINDOW ON TOP	60	34	6	7
1993	2	0	6	1	26	143	255	35	0	1.4666666666652002	52.9111111110582	67	999	3	1	ENG	67	4	48	128	0	0	0	0	"
+ SEP.OBS SUNDAY 27JUNE/0025hrs
NFD"	DERBY,DERBYs	RED FBL MNVRs	60	35	4	7
1993	3	0	6	1	28	0	253	3	0	112.9888888887759	53.266666666613396	750	999	0	1	ALB	67	4	9	128	0	8	0	0	ALL ANIMALS/JITTERY	MIQUELON LAKE/PARK,ALTA	SILENT UFOS FLY/LINES+CIRCLES	60	43	5	7
1993	0	0	6	1	28	0	255	44	0	2.6333333333307003	51.466666666615204	47	999	3	1	ENG	195	12	40	128	1	96	3	0	"MANY OBS
NO RDR
FANTASTC SPDS"	BRISTOL,AVON	8+UFOS IN GROUPS ALL OVR TOWN/5+hrs	60	41	4	11
1993	18	0	6	1	30	18	255	1	0	99.33333333323401	46.0333333332873	605	0	0	2	NDK	67	4	24	128	0	166	24	0	"PICKUP TRUCK EMEs/10sec
CIRCLE/CRUSHED GRASS"	E/ASHLEY,ND	NLTs/ROADSIDE DITCH	60	40	7	6
1993	0	0	7	1	0	140	247	2	0	-5.4222222222168	43.299999999956704	-99	999	3	5	NDR	199	0	5	128	0	0	32	0	""CRAB-BODY" W/TAIL STOPS/SKY
STRONG VIBRATIONS
SHOOTS+>E"	MARSEILLE	1 OBS	194	64	7	6
1993	18	0	7	1	1	123	255	10	0	-66.0555555554895	47.8333333332855	-99	999	9	5	DZH	227	0	24	128	1	32	0	0	"ORG.NLT >S DURING SOYUZ-17 LAUNCH
quick media blackout"	BAIKONUR,KZK	MANY OBS	194	63	5	11
1993	16	0	7	1	1	132	253	2	0	-87.666666666579	43.5777777777342	-99	999	5	1	XNJ	211	4	1	128	1	32	0	0	"LITE FANS OUT/REAR
/r60#289"	SE/URUMQI,CHINA	AIRLINER UNDERFLOWN/SHINY ORB	194	65	6	10
1993	3	0	7	1	2	42	254	1	0	79.47777777769831	44.066666666622595	240	999	0	1	ONT	67	132	9	128	0	0	0	0	NFD	NEWMARKET,ONTARIO	LAWYER FROM AURORA SEES ORANGE SCR FLY ABOUT	60	33	6	6
1993	1	0	7	1	2	48	253	120	0	79.3999999999206	44.5999999999554	225	999	0	1	ONT	67	132	1	128	1	0	0	0	"HOVERS/2hrs
CLIMBS AWAY"	ORILLIA,ONT	SCR W/CROSS OF LITES ROTATES ON AXIS	60	33	6	6
1993	12	0	7	0	2	78	253	1	0	-8.4555555555471	55.49999999994451	-99	999	3	2	DMK	71	0	1	128	0	0	0	0	"2/FRONT SWAP POSITIONS TWICE
1600M alt"	ESBJERG,DK	5 SLNT BLK 2M OBJs >N FAST	146	14	6	6
1993	3	0	7	1	3	0	253	1	0	0.41111111111070003	50.933333333282405	-99	999	3	1	ENG	67	68	48	128	0	0	0	0	DIVES BACK 	CHILTINGTON,W.SUSSEX	FBL JUMPS UP FROM BEHIND TREES/A FEW SECs	60	36	7	6
1993	8	0	7	1	4	132	255	10	0	121.63333333321171	39.74444444440471	521	999	0	2	CLF	195	4	1	128	1	0	0	0	"GOES
RETURNS
5+ OBS
RING/LITES"	PARADISE,CA	SCR SCOUTS UP/DN FEATHER RVR CANYON	60	34	6	10
1993	2	0	7	0	4	132	253	15	0	-2.0999999999979	48.866666666617796	-99	999	3	5	YVL	195	4	8	128	0	0	0	0	"DOZENS/NLTS DANCE TO+FRO
FWD+BACKWD
ALL VANISH"	PORT MARLY,FR	MANY OBS	226	16	5	10
1993	19	0	7	0	7	12	255	30	0	-14.7555555555408	37.1444444444073	-99	999	3	9	SCL	195	8	8	128	0	128	0	0	"OBJ LANDS
FLASHES 5 TIMES
COLUMN/LITE
power lines?"	VIZZINI,SICILY	2 FORESTERS	97	8	4	6
1993	1	0	7	0	7	143	253	10	0	-15.155555555540401	37.444444444407004	-99	999	3	9	CT.	199	12	1	128	0	0	0	72	""SLVR BALLOON" MNVRS
=HALLUCINATION/NEWS"	S/CATANIA,SICILY	50+CALLS/POLICE	97	8	6	8
1993	3	0	7	1	9	114	254	5	0	0.8777777777769	51.811111111059304	-99	999	3	1	ENG	195	4	1	128	0	0	0	0	"MEXICAN-HAT" SCR W/LITES ALL AROUND EDGE	BISHOPSTONE,BUCKs	SVRL OBS	60	38	6	9
1993	2	0	7	1	11	8	255	1	0	1.5777777777762	52.499999999947505	149	15	3	1	ENG	67	4	5	128	3	2	0	0	"50' OVR GND
LITES ROTATE"	ARLEY,WARWICKS,ENGL	DOMED UFO BEAMS WHT LITE 	60	34	7	6
1993	2	0	7	1	11	131	255	2	0	-2.4888888888864003	48.59999999995141	-99	999	3	5	ESN	67	0	24	128	0	0	0	128	"BRITE YELLOW STAR IMMOBILE
THEN JUMPS INTO CLOUD.."	CORBEIL-ESSONES,FR	2 OBS	194	64	7	7
1993	3	0	7	1	13	126	255	45	0	85.58888888880331	41.4666666666252	268	999	0	2	IND	195	132	24	128	1	2	0	0	"SLNT NLTS MNV OVR RR TRACKS+FARMS
>>NW ROTATE/UNISON"	LIGONIER,IN	SVRL SEP.OBS	160	80	5	9
1993	20	0	7	1	13	126	255	30	0	85.6111111110255	41.3999999999586	290	15	0	2	IND	195	132	9	0	1	96	0	0	"HVR OVR MOBILE HOME
>>NW 50'OVR CAR/SEP.OBS"	CROMWELL,IN	MTLC OVOIDS FOLO CAR	160	80	6	9
1993	1	0	7	1	13	128	255	1	0	85.7111111110254	41.4222222221808	265	0	0	2	IND	195	0	2	0	1	144	132	16	"HUM
DRK 85m CGR/YARD
RISES/15m alt
OBS DIZZY+SKIN RASH"	SYRACUSE,IN	EX-PILOT	160	80	7	7
1993	3	0	7	1	13	129	255	5	0	85.49999999991451	41.333333333292	276	999	0	2	IND	195	136	8	128	0	0	0	0	"3 RED NLTS >NW
COPTER FOLOS
POSS.MID COPTER
lcl wave"	W/WOLFLAKE,IN	3/TRUCK	160	80	3	8
1993	0	0	7	1	14	126	255	1	0	-2.3222222222199	48.866666666617796	-99	999	3	5	PRS	67	64	5	128	0	0	0	0	"RED 3-4M STARFISH-OBJ CROSSES SKY/30sec
STEADILY >E
/LDLN pg25."	PARIS	2 OBS	194	63	6	7
1993	0	0	7	1	18	110	255	2	0	-2.2999999999977	48.844444444395606	-99	999	3	5	PRS	67	0	17	128	0	0	32	0	"BLACK BALL CIRCLED W/HALO SEEN/BROAD DAYLIGHT
HIGH ALT
THEN >>E"	PARIS	2 OBS	194	63	5	7
1993	0	0	7	1	19	24	255	20	0	0.1999999999998	51.444444444393	-99	999	3	1	ENG	67	132	7	128	0	0	0	0	"2 PULSING UFOS ZIGZAG+ORBIT MOTHERCRAFT
24 UFOS/20yrs"	WANDSWORTH,LONDON	1 OBS	60	41	7	6
1993	0	0	7	0	20	0	255	2	0	1.5444444444429	47.21111111106391	-99	999	3	5	LRA	195	0	3	128	0	0	0	8	HUGE DARK MASS W/SPARKLING EDGES ovr CITY STREET	NANTES,FR	SVRL POLICE Rpts	226	16	7	9
1993	1	0	7	1	22	140	255	1	0	-2.9666666666637003	42.544444444401904	-99	999	3	5	PYO	199	0	4	128	0	0	0	0	"HUGE DRK TRIANGLE W/LITES @HI ALT
>S
HVRS+SHOOTS FAST"	St.ANDRE,FR	SVRL OBS	194	64	6	9
1993	1	0	7	1	23	8	255	1	0	75.0333333332583	43.011111111068104	125	999	0	2	NYK	67	4	5	128	1	0	0	0	"BRITE LITE
SEEN/MAN RETURNING FROM WORK"	ILION,NY	UFO HOVERS OVHD nr ROADWAY	60	35	3	6
1993	12	0	7	1	23	98	255	1	0	-0.4999999999995	52.844444444391605	-99	999	3	1	ENG	71	0	1	128	0	0	0	0	"GLOW-ORB W/SML FINS ARCS
REAPPEARS+ARCS BACK UP >W"	N/DERSINGHAM,NORFOLK	1 OBS	195	203	6	6
1993	15	0	7	1	24	62	255	4	0	-166.8333333331665	-22.333333333311003	2	999	2	4	CLD	71	0	4	128	0	0	0	0	"SLNT
REGAINS ALT."	NOUMEA,NEW CALEDONIA	BLUE BOX-SHAPE ARCS DOWN+AWAY >>W/4min	194	64	6	6
1993	1	0	7	1	24	138	253	15	0	-2.8555555555527	48.666666666618	-99	999	3	5	S&M	193	0	1	128	0	0	32	0	"4 MTLC SCRS
EACH CIRCLED/DIFF.COLOR/LITES
HOVER
>>N"	CHAUMES-en-BRIE,FR	4 OBS	194	64	7	8
1993	1	0	7	1	25	22	255	10	0	-20.999999999979	52.24444444439221	-99	999	4	1	WRS	67	0	1	0	16	0	1	0	"5M/VIDEO/OBJ CIRCLES
MARKS/SKIN
ABD?"	nr WARSAW,POLAND	4M DOME FOLOS 2 OBS HOME	194	70	9	7
1993	1	0	7	1	25	129	255	180	0	120.37777777765741	50.666666666616	345	999	0	1	BCO	67	4	1	128	0	0	0	0	SAME SEEN 3 HRS LATER	BROCKLEHURST,BC	BIG SCR HVRS OVR KAMLOOPS LAKE/5min	60	37	6	7
1993	8	0	7	1	26	6	255	240	0	120.31111111099081	50.666666666616	346	999	0	1	BCO	195	132	28	128	0	128	0	0	DURATIONS TO 4hrs	KAMLOOPS,BC	WAVE/DLTS+NLTS TO 18AUG WHEN DLT LANDS/HILLTOP	60	43	7	10
1993	12	0	7	1	28	64	255	3	0	-1.1666666666655001	51.7999999999482	-99	999	3	1	ENG	71	4	1	128	3	0	0	0	"SHOOTS BEAM/LITE
SILENT
2 OBS"	CLACTON-ON-SEA,ESSEX	LRG CIRC WHT OBJ/300' ALT	60	37	7	7
1993	3	0	7	1	30	18	255	60	0	75.1777777777026	42.8999999999571	438	0	0	2	NYK	67	4	2	128	0	6	48	0	"SLNT CYL HVRS/FLD
?OVHD
CROP CCL FOUND LATER
/r147"	W.WINFIELD,NY	TRUCKER+1/GND	60	35	7	7
1993	0	0	8	1	0	0	245	15	0	-121.4333333332119	25.033333333308303	-99	999	6	3	TPE	195	4	1	128	1	0	0	0	"2 RIM-JOINED HAT-UFOS SOAR OVR AIRPORT/15min
NFD"	TAIPEI,TAIWAN	MANY OBS	60	41	6	11
1993	12	0	8	1	0	24	243	112	0	123.93333333320942	49.1666666666175	4	999	0	1	BCO	7	4	21	128	0	0	0	0	SML UFOS IN+OUT/DIAMOND MOTHERSHIP 1mi LONG	NANAIMO,BC	4am-5am EACH MORN/AUG	60	43	7	6
1993	1	0	8	0	0	90	247	15	0	76.23333333325711	44.677777777733105	137	15	0	1	ONT	67	0	1	128	1	80	0	0	"100'SCR MNVRS 50-800'alt
many passing cars ignore"	PERTH,ON	POSS.RPT.ABDUCTEE	252	125	7	4
1993	1	0	8	1	2	141	255	1	0	122.2999999998777	49.1333333332842	2	999	0	1	BCO	195	4	4	128	0	0	0	0	"BIG DARK SILENT DELTA BANKS>>RIGHT
LOST/MOONLITE/15sec"	MISSION,BC	3 OBS	60	43	6	8
1993	12	0	8	1	3	20	255	15	0	155.03333333317832	19.733333333313603	12	999	0	2	HWI	199	4	1	128	1	0	0	0	"9 OBS
SILENT"	nr HILO,HI	CLASSIC SCR HVRS/15min 1/2mi OFF HAWAII PARADISE PARK	60	35	6	9
1993	2	0	8	1	3	132	254	55	0	-0.2666666666664	50.7999999999492	-99	999	3	1	ENG	199	4	16	128	0	0	0	8	"SVRL OBS+POLICE REPORT
SHOOTS SPARKS"	EASTBOURNE,E.SUSSEX	3' UFO HIGH IN SKY	60	36	6	9
1993	1	0	8	0	5	9	255	60	0	-4.0222222222182005	50.0888888888388	-99	999	3	5	NRD	195	0	1	128	0	0	0	0	"40M SOUP-BOWL SCR ROTATES/1hr
2 ROWS/BRITE SPOTS
>>N"	SAINS-du-NORD,FR	SVRL OBS	226	18	7	8
1993	1	0	8	1	5	140	255	13	0	-2.8666666666638	48.71111111106241	-99	999	3	5	S&M	67	64	4	128	0	0	0	128	MOVES>E+VANISHES IN PLACE!	FONTENAY-TRESIGNY,FR	WHT BELL-SHAPE HVRS nr MOON	194	64	7	7
1993	1	0	8	1	6	30	254	1	0	1.9111111111092	53.8666666666128	107	3	3	1	ENG	67	4	16	128	0	134	16	0	4 BURN MARKS LEFT	KEIGHLEY,W.YORKS	SLVR "FLYING TRASHCAN" FLIES OVR LAWN	60	36	7	7
1993	3	0	8	1	7	0	253	1	0	1.8333333333315	51.3555555555042	-99	999	3	1	ENG	195	4	4	128	0	4	17	0	"VIDEOS TAKEN
CROP CIRCLES FOUND AFTER.."	ALTON PRIORS,WILTs	DELTA HVRS HERE	60	36	8	7
1993	20	0	8	1	7	137	255	2	0	-6.333333333327	49.0111111110621	-99	999	3	5	MSL	67	64	5	128	3	20	176	0	"40M SCR BEAMS BLU/ROAD
ABS SLNT
NO ODOR
>>NE"	BEUX,FR	1/D71	194	64	9	4
1993	20	0	8	0	8	1	255	75	0	-145.29999999985472	-38.033333333295296	-99	999	2	1	VCT	195	2	1	96	184	128	16	0	"TALL BLK FIGs
MARKS
FALSE PREGNANCY?
/MJ#321"	NARRE WARREN,AUST	2 SEP.CARS ABD	174	9	10	9
1993	1	0	8	1	8	133	255	1	0	-6.7222222222155	49.1555555555064	-99	999	3	5	MSL	67	8	17	128	0	0	0	0	LRG BLUISH SPHERE CROSSES ENTIRE SKY in 30sec	L'HOPITAL,FR	1 OBS	194	64	6	6
1993	20	0	8	1	9	102	255	1	0	81.3666666665853	35.3888888888535	293	25	0	2	NCR	67	4	2	128	0	0	0	0	"HUGE FAT CGR JUST OVR TREES CROSSES SR150
/r147"	nr CHERRYVILLE,NC	2/CARS	60	41	6	7
1993	1	0	8	1	11	13	255	2	0	97.44444444434701	35.233333333298106	360	999	0	2	OKL	67	66	12	128	0	0	0	128	"SQR.NLTS=POSS.WINDOWS/DARK OBJ
RED NLT
dwg/r148p317"	NORMAN,OK	METEOR SHOWER	160	55	4	7
1993	1	0	8	1	11	21	255	20	0	-6.366666666660301	49.1666666666175	-99	999	3	5	MSL	195	0	1	128	0	0	0	0	"LRG ORANGE OVOID >NE/20min
SLOW
/r226#16
NFD"	HAYES,FR	1/CAR+4/HOME	194	64	6	8
1993	1	0	8	1	11	132	255	2	0	-6.555555555549001	49.0666666666176	-99	999	3	5	MSL	67	8	32	128	0	0	0	0	"FBL LIKE WHT FLARE/ARMS LENGTH
HVRS/2min+GOES AWAY"	FLETRANGE-ELVANGE,FR	2 OBS	194	64	5	7
1993	12	0	8	1	12	9	255	15	0	-0.333333333333	52.7444444443917	-99	999	3	1	ENG	199	132	8	128	2	0	0	0	"NLTS FLASH+MNVR OVR QUAY
SOME LARGE
WAVE ALL MONTH"	KINGS LYNN,NORFOLK	MANY OBS	60	36	5	11
1993	1	0	8	1	13	135	255	5	0	-6.5666666666601	49.266666666617404	-99	999	3	5	MSL	67	0	1	128	0	0	0	0	"ROUND OBJ GOES> SE+BACK >NW IN ELLIPTICAL TRAJECTORY
NFD"	BRETTNACH,FR	2 OBS	194	64	6	7
1993	1	0	8	1	14	108	253	5	0	2.5777777777752	51.4333333332819	50	999	3	1	ENG	195	4	56	128	0	0	1	0	ALSO IN HARTCLIFFE	nr BRISTOL,AVON	30/BARBECUE SEE+FOTO WILDLY MNVRING NLTS	60	37	5	11
1993	18	0	8	1	15	78	245	2	0	1.1999999999988	53.133333333280206	152	999	3	1	ENG	67	4	16	128	1	32	1	0	"SML BLACK OBJs ZOOM AROUND PLANES
nfd"	MANSFIELD,NOTTs	MAN VIDEOS AIRSHOW	60	36	6	7
1993	12	0	8	1	15	132	246	30	0	4.3333333333290005	51.8444444443926	17	999	3	1	WLS	199	4	8	0	27	48	32	0	"TIME ANOMALIES
POSSIBLE ABD
SEE REF."	nr CARMARTHEN,WALES	NLT FOLOS CAR/20mi	60	36	8	9
1993	10	0	8	1	18	126	255	5	0	119.2444444443252	50.1333333332832	460	999	0	1	BCO	67	132	17	128	1	0	0	0	"DROPS SPARKS
MOVES
STOPS
CONTINUES"	WOOD LAKE,BC	GLOWING UFO HVRS OVR LAKE	60	36	7	7
1993	2	0	8	1	18	131	255	2	0	74.0111111110371	40.7999999999592	60	999	0	2	NJR	195	4	1	128	0	0	0	0	"80'SCR W/MANY BRITE LITES
no blimp
/r147'93"	NORTH BERGEN,NJ	2 SEP.GRPS/OBS	60	35	6	11
1993	1	0	8	1	19	93	255	1	0	0.43333333333290003	51.8777777777259	-99	999	3	1	ENG	67	4	1	128	0	0	0	0	SHOOTS OFF/AMAZING SPEED	DUNSTABLE,BEDFORDS	ROUND UFO LIKE SATELLITE DISH	60	39	6	6
1993	18	0	8	1	21	125	253	3	0	119.2444444443252	50.299999999949705	416	999	0	1	BCO	67	132	5	128	0	0	0	0	"HEXAGON >> OVR TOWN TWRD MIL-BASE THEN +LOST IN SKY
/r230"	VERNON,BC	12 OBS	60	36	7	10
1993	13	0	8	0	22	11	255	2	0	8.3666666666583	43.43333333328991	0	999	3	6	LAC	71	4	2	128	0	0	0	1	"HUGE CGR HVRS OFFSHORE
FIRES BEAMS
2 AF JETS CHASE"	off La CORUNA,SP	TECHNICIAN	97	22	7	6
1993	2	0	8	1	22	126	255	1	0	119.4222222221028	50.09999999994991	392	999	0	1	BCO	67	132	1	128	1	0	0	0	"SCR FLIES ERRATIC PATH OVR TOWN
LOCAL WAVE/OKANAGAN VALLEY"	OYAMA,BC	2 OBS	60	36	7	7
1993	8	0	8	1	23	0	253	20	0	79.69999999992031	41.6222222221806	366	30	0	2	PNS	195	4	1	128	0	0	0	0	"SVRL OBS
RISES INTO CLOUD FORMN"	W/TITUSVILLE,PA	PLATE-UFO nr PINE TREES/20min	60	35	6	9
1993	2	0	8	1	23	132	254	1	0	119.1999999998808	50.444444444394	358	999	0	1	BCO	67	132	33	128	0	0	0	0	"SEEMS TO SPIN ON ITS AXIS
LOCAL WAVE"	ARMSTRONG,BC	RED FBL FLIES E>W OVER TOWN	60	36	6	6
1993	1	0	8	0	24	131	255	2	0	0.7333333333326001	52.399999999947596	-99	999	3	1	ENG	67	4	17	128	1	80	0	0	"HUGE SLNT MTLC DISK HVRS OVHD
ROW/WINDOWS/DOME
>OVR HOMES"	KETTERING,ENGL	2 OBS	97	12	6	7
1993	12	0	8	1	25	135	255	3	0	1.3666666666653	43.8444444444006	-99	999	3	5	LND	71	0	1	128	3	0	0	128	"8 TRUNCATED BEAMS /"DOORS"
>N"	MOLIETS-et-MAA,FR	SLNT GRY 30M CLOUD ROTATES	194	66	8	6
1993	1	0	8	1	25	143	255	2	0	-2.3222222222199	45.2333333332881	-99	999	3	5	CNT	67	0	4	128	0	0	32	0	"HUGE SLOW RED OBJ
ARROW-LIKE FRONT+BOXY REAR
60cm/ARMS LENGTH"	MAURIAC,FR	1 OBS	194	65	6	6
1993	4	0	8	1	26	0	248	0	0	111.83333333322152	41.666666666625005	1360	999	0	2	UTA	67	68	128	128	52	8	128	0	"JAW PICKED CLEAN
EYE GONE
NO TRACKS/BLOOD
INEXPLICABLE"	nr LOGAN,UT	COW MUT'D	60	39	9	8
1993	1	0	8	1	26	131	255	55	0	3.9111111111072003	50.3777777777274	77	1	3	1	ENG	199	4	1	65	0	128	0	0	FIGURES WALK BENEATH	IVYBRIDGE,PLYMOUTH,DEVON	GLOWING UFO JUST OVR MOOR	60	34	9	7
1993	2	0	8	1	27	61	253	1	0	2.4333333333309	53.5888888888353	75	999	3	1	ENG	67	4	1	128	0	0	0	0	GOES >S.	BOLTON,ENGLAND	2 KIDS SEE+DRAW IDENTICAL PIX/DOMED SCR W 4 LEGS	60	36	6	7
1993	3	0	8	0	27	101	255	3	0	94.3444444443501	36.6333333332967	318	999	0	2	MSO	67	0	1	128	1	8	0	16	ANIMALS SCARED	McDONALD co,MO	10m FOOTBALL-OBJ HUMS OVR TREE 100m away/2+min	118	115	6	6
1993	1	0	8	1	28	0	249	10	0	3.8777777777739004	55.977777777721805	66	999	3	1	SCT	195	132	24	128	0	0	1	0	"LARGE "SATELLITE" 
NLTS SINCE WINTER
2min VIDEO!"	BONNYBRIDGE,SCOTL	14+ OBS	60	38	5	10
1993	3	0	8	1	29	27	255	12	0	81.29999999991871	35.422222222186804	277	999	0	2	NCR	67	4	1	128	0	0	1	0	"MUFON INVESTIGATES
VIDEOS"	CROUSE>CHERRYVILLE,NC	CAR CHASES DOMED SCR/12min	60	36	6	6
1993	20	0	8	0	30	21	255	1	0	-5.4999999999945	43.411111111067704	-99	999	3	5	BDR	67	0	1	128	0	128	0	0	"4.5M OVOID on D8 RISES+>>S FAST as CAR NEARS
nothing/radar"	W/MIMET,FR	1/CAR	226	18	7	6
1993	3	0	9	1	1	36	250	1	0	1.4999999999985	51.177777777726604	-99	999	3	1	ENG	67	68	1	128	0	0	32	128	"SWINGS AROUND
VANISHES INSTANTLY
1 OBS"	CLATFORD,HAMPSHIRE	HUGE SCR OVR FARM	60	36	7	6
1993	3	0	9	3	2	24	255	157	0	122.6444444443218	39.011111111072104	407	999	0	2	CLF	67	128	8	128	0	0	9	16	"POWER LINES HUM
>>NWL/r114p50"	CLEAR LAKE OAKS,CA	SVRL HIQ OBS+VIDEOS/GLOW-DISK	158	176	7	8
1993	1	0	9	0	3	0	253	5	0	75.71111111103541	45.433333333287905	51	999	0	1	QBC	67	4	1	128	0	96	40	8	"BLUE BALL/FLD
LITES OUT-STEREO OK!
POLICE RADIO EME
/r60#299"	HULL,QBC	2 OBS	96	40	7	7
1993	4	0	9	1	4	18	255	60	0	1.1999999999988	53.077777777724705	125	999	3	1	ENG	195	4	4	128	56	0	0	0	"1hr MST
POSS.ABD+EXAM regressed
/r60#294"	NEWSTEAD ABBEY,NOTTs	DLT >OVR 4/CAR	148	18	9	8
1993	2	0	9	1	4	135	255	40	0	2.111111111109	53.5333333332798	207	999	3	1	ENG	67	4	9	128	1	32	0	0	=DOMED SCR WHICH FLOATS OVR CARS/M62!	OLDHAM,MANCHESTER	NLTS HVR/40min	60	36	6	7
1993	8	0	9	1	5	126	255	90	0	122.3666666665443	49.266666666617404	1700	999	0	1	BCO	195	4	8	128	0	0	0	0	2-3-4 NLTS IN VARIOUS FORMATIONS OVR TWIN PEAKS	GOLDEN EARS PARK,BC	100 OBS	60	37	4	12
1993	12	0	9	1	7	125	255	15	0	3.4444444444410003	47.6333333332857	-99	999	3	5	MRB	71	0	12	64	0	128	0	128	SVRL WIRY SHADOWS GLIDE/GROUND LEVEL	ILE de GROIX,FR	NLTS/DLT FORMn LO IN SKY	194	67	8	6
1993	12	0	9	1	8	119	255	2	0	87.1888888888017	30.3666666666363	4	999	0	2	FLR	199	4	1	128	0	0	32	128	OVOID VANISHES LIKE LITE DIMMER!	GULF BREEZE,FL	LRG ORG OVOID FOLLOWED/COPTER	60	35	8	9
1993	1	0	9	0	8	121	255	1	0	2.111111111109	53.5111111110576	210	60	3	1	ENG	67	0	17	128	0	0	0	144	"ENTERS CLOUDS
>>W
'PING' SOUND"	CHADDERTON,MANCHESTER	PLAIN 2.5' DISK/200'alt	97	12	6	6
1993	2	0	9	1	9	138	253	5	0	2.4333333333309	47.288888888841605	-99	999	3	5	LRA	199	24	17	128	0	0	0	0	"ORG BALL HOVERS/SKY
SUDDENLY VANISHES IN PLACE
(BALLOON?)"	SAILLE,FR	SVRL OBS	194	64	4	6
1993	2	0	9	1	10	123	255	120	0	122.6999999998773	49.0999999999509	114	300	0	1	BCO	199	132	9	128	0	0	8	0	"STATIC ELECTR+EME
100+SEE LITES PLAYING"	SURREY,BC	LRG SLVR SCR HVRS/300M alt	60	38	6	12
1993	2	0	9	1	11	141	255	150	0	1.999999999998	47.066666666619604	-99	999	3	5	LRA	199	68	7	128	0	0	32	16	2-3 RECTANGLES ORBIT!	Les MOUTIERS-en-RETZ,FR	OBLONG OBJ HISSES ACRS SKY	194	64	8	10
1993	2	0	9	1	12	4	255	2	0	4.144444444440301	50.5444444443939	123	999	3	1	ENG	195	4	2	128	1	64	32	0	"FOLOS MAIN STREET
ABS SILENT"	TAVISTOCK,DEVON	DBL-CGR W/PORTHOLES MAKES 90-TURN	60	36	8	10
1993	1	0	9	0	12	123	255	1	0	122.91111111098822	49.199999999950805	91	999	0	1	BCO	195	0	3	128	0	0	0	0	"RED OVOID SEEN/20sec
HIQ Rpt/UFOROM
NFD here"	NEW WESTMINSTER,BC	2 OBS	96	40	6	7
1993	2	0	9	1	15	0	249	1	0	2.9777777777748002	51.577777777726205	1	999	3	1	WLS	71	4	3	128	2	0	0	0	GREY "MILK-BOTTLE"/NO LITES + SCR W LITES AROUND	NEWPORT,WALES	2 SEP SIGHTINGS	60	39	7	9
1993	7	0	9	1	15	111	255	15	0	112.4666666665542	34.5333333332988	1636	999	0	2	ARZ	67	4	1	128	0	0	1	128	FADES AWAY+REAPPEARS ELSEWHERE IN SKY!	PRESCOTT,AZ	MAN VIDEOS 10'SLVR SPHERE	60	50	8	7
1993	1	0	9	0	17	0	253	2	0	80.31111111103081	39.244444444405204	294	999	0	2	WVA	67	66	5	128	0	16	0	0	"FLASHY DOUBLE-RING W/DOME+LITES
TLP? "NO VIDEOS-OK TO LOOK""	STONEWOOD,WV	2+OBS	188	157	8	7
1993	2	0	9	1	17	123	255	2	0	-145.1888888887437	-37.9555555555176	-99	999	2	1	VCT	195	132	8	128	1	0	0	0	"NLT MNVRs
other sightings/this area in Sept also."	N/DANDENONG,VCT	3+OBS	60	36	5	8
1993	3	0	9	1	18	8	255	30	0	-0.5333333333328	44.3777777777334	-99	999	3	5	L&G	67	0	15	128	0	0	0	0	"GROUP/SQR WINDOWS SPIRALS
STOPS

repeats svrl X"	FONGRAVE,FR	2/FARM	194	65	4	7
1993	2	0	9	1	20	120	255	25	0	-1.0999999999989	51.2777777777265	-99	999	3	1	ENG	67	4	2	128	0	0	0	0	"SHINES LITE+MOVES 1mi INSTANTLY
LOTS/AEROBATICS"	CANTERBURY,KENT	LRG BRITE CGR	60	39	6	9
1993	2	0	9	1	21	108	255	10	0	1.3777777777764	52.5444444443919	94	999	3	1	ENG	195	132	59	128	0	0	0	128	"CYL SEEN 22nd
FBL/30th
NLT/1 OCT.."	HINCKLEY,LEICS	DISC HVRS 10min & VANISHES	60	39	7	9
1993	1	0	9	1	22	0	253	2	0	-145.1888888887437	-37.9888888888509	-99	999	2	1	VCT	195	4	12	128	0	0	0	0	"SVRL OBS
STAR-SHAPED"	DANDENONG+BORONIA,AUSTR	10' "DISTRESS FLARE" MANEUVERS	60	36	5	9
